-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,12,41,12,12,41,8,7,-1,-1,-1,-1,28,38,28,42,28,38,44
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,40,0,0,40,0,29,-1,-1,-1,-1,6,37,12,41,12,37,7
28,38,28,28,17,18,28,28,28,38,28,30,0,2,0,1,0,4,29,-1,-1,-1,-1,30,39,0,0,0,39,29
6,37,12,12,20,21,12,12,12,37,12,35,0,0,31,33,33,33,23,-1,-1,-1,-1,30,0,2,1,1,0,29
30,39,0,0,0,0,0,0,0,39,0,0,0,0,29,12,12,12,12,-1,-1,-1,-1,30,0,1,4,0,0,29
30,0,0,1,0,0,0,0,0,0,1,0,0,31,23,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,2,0,29
30,0,3,0,0,0,0,2,0,4,1,0,0,29,12,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,1,0,29
30,0,2,0,0,0,0,0,0,0,0,0,0,29,38,44,38,44,38,44,38,44,38,30,0,0,0,0,0,29
30,0,0,31,33,33,33,33,33,33,32,0,0,34,37,43,37,43,37,43,37,43,37,35,0,0,0,0,0,29
30,0,0,29,12,12,12,12,12,12,30,0,0,0,39,40,39,40,39,40,39,40,39,0,0,0,0,0,2,29
30,0,0,29,-1,-1,-1,-1,-1,-1,30,2,0,1,0,0,0,0,1,1,0,0,2,0,0,2,0,0,0,29
30,0,0,29,-1,-1,-1,-1,-1,-1,30,0,0,31,33,33,33,33,45,33,33,33,33,32,0,0,0,0,0,29
30,0,0,29,28,38,28,28,38,28,30,0,0,29,12,12,12,12,14,12,12,12,12,30,0,0,2,0,0,29
30,0,0,34,12,37,12,12,37,12,35,0,0,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,3,4,0,0,29
30,0,0,0,0,39,0,0,39,0,0,0,0,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,1,0,29
30,0,0,1,0,0,0,0,0,2,0,0,0,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,0,0,29
30,0,3,4,0,0,0,1,0,0,0,0,0,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,1,0,0,0,29
30,0,0,0,0,0,0,0,0,0,4,0,0,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,0,0,29
22,33,33,33,33,45,33,33,33,33,33,33,33,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,33,45,33,33,33,23
12,12,12,12,12,14,12,12,12,12,12,12,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,12,14,12,12,12,12
