28,28,28,38,15,38,44,44,44,44,44,44,-1,-1,-1,-1,-1,28,38,28,28,28,28,42,28,28,28,28,38,44
6,12,12,37,14,37,12,36,12,8,12,7,-1,-1,-1,-1,-1,6,37,43,12,12,36,41,36,12,12,43,37,7
30,0,0,39,0,39,0,0,0,0,0,29,-1,-1,-1,-1,-1,30,39,11,0,0,0,40,0,0,0,11,39,29
30,0,0,2,2,0,0,2,0,1,0,29,-1,-1,-1,-1,-1,30,0,0,2,0,1,0,0,0,0,0,0,29
30,0,0,0,3,4,0,0,0,0,0,29,-1,-1,-1,-1,-1,30,0,0,0,0,0,3,4,1,0,0,0,29
30,1,2,0,0,0,0,0,2,1,0,29,44,38,15,38,44,30,0,0,1,0,0,2,2,0,0,1,0,29
30,0,0,0,2,0,0,0,0,0,0,34,12,37,13,37,12,35,0,0,0,0,0,0,0,0,0,4,0,29
22,33,33,33,33,33,33,33,32,4,0,0,0,39,1,39,0,0,0,0,0,31,33,33,33,33,33,33,33,23
12,12,12,12,12,12,12,12,30,0,0,2,0,0,2,2,0,0,0,0,0,29,12,12,12,12,12,12,12,12
-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,1,0,0,2,0,1,0,0,0,29,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,2,4,0,1,0,0,0,0,1,29,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,0,0,0,0,0,0,0,0,0,29,-1,-1,-1,-1,-1,-1,-1,-1
28,38,28,28,28,28,28,38,30,0,0,0,31,33,33,33,32,0,0,2,0,29,38,44,44,44,44,44,38,44
6,37,12,36,12,12,8,37,35,0,2,0,29,12,12,12,30,0,1,0,0,34,37,43,12,36,8,12,37,7
30,39,0,0,0,0,0,39,0,0,0,0,29,-1,-1,-1,30,0,0,0,0,0,39,11,0,0,0,0,39,29
30,0,0,2,0,0,2,0,0,1,0,0,29,-1,-1,-1,30,0,0,2,0,0,0,0,1,0,1,0,0,29
30,0,2,3,4,0,1,0,0,0,0,0,29,-1,-1,-1,30,0,0,2,0,4,0,0,0,0,1,0,0,29
30,0,0,0,0,0,1,0,0,2,0,0,29,-1,-1,-1,30,0,0,0,0,0,0,0,0,0,0,0,0,29
22,33,33,33,33,33,33,33,33,33,33,33,23,-1,-1,-1,22,33,33,33,33,33,33,33,33,45,33,33,33,23
12,12,12,12,12,12,12,12,12,12,12,12,12,-1,-1,-1,12,12,12,12,12,12,12,12,12,14,12,12,12,12
